1056, 25.00,620,682
4110, 25.00,620,683
7150, 25.00,620,686
10191, 25.00,622,680
13233, 25.00,621,682
16359, 25.00,619,682
19399, 25.00,621,685
22440, 25.00,621,682
25481, 25.00,621,685
28522, 25.00,621,681
31562, 25.00,621,682
34604, 25.00,621,683
